Source,Target,Weight
Hecker_1978b_OrNS47_tib'imma.txt,richardson2004.txt,0.9192666411399841
Hecker_1978b_OrNS47_tib'imma.txt,oelsner1989.txt,0.9323107600212097
Hecker_1978b_OrNS47_tib'imma.txt,Michel_2010_JCS62.txt,0.9240018725395203
Hecker_1978b_OrNS47_tib'imma.txt,mosca1987.txt,0.9443545341491699
Hecker_1978b_OrNS47_tib'imma.txt,Tunnawi_Ritual.txt,0.9385242462158203
Hecker_1978b_OrNS47_tib'imma.txt,Thureau-Dangin_1911_RA8_date.txt,0.9199679493904114
Hecker_1978b_OrNS47_tib'imma.txt,"Michel, C. - 2007_RlA11_Qattunan.txt",0.9116857051849365
Hecker_1978b_OrNS47_tib'imma.txt,leblanc1999.txt,0.9603990912437439
Hecker_1978b_OrNS47_tib'imma.txt,pardee1986a.txt,0.965325117111206
Hecker_1978b_OrNS47_tib'imma.txt,richards1994.txt,0.972697377204895
Hecker_1978b_OrNS47_tib'imma.txt,long1989.txt,0.9833219051361084
Hecker_1978b_OrNS47_tib'imma.txt,Streck_2000_ZA90_aktennotiz.txt,0.9473434686660767
Hecker_1978b_OrNS47_tib'imma.txt,pru3pt1000.txt,0.9105345606803894
Hecker_1978b_OrNS47_tib'imma.txt,Melchert_mina.txt,0.9269549250602722
Hecker_1978b_OrNS47_tib'imma.txt,Cecen_1995_ArAn1_mutanu.txt,0.9328525066375732
Hecker_1978b_OrNS47_tib'imma.txt,pru3pt1001.txt,0.9098706841468811
Hecker_1978b_OrNS47_tib'imma.txt,Eren_1980_ArAn8_kultepe_collection.PDF.txt,0.9563504457473755
Hecker_1978b_OrNS47_tib'imma.txt,zaccagnini1999.txt,0.9593032598495483
Hecker_1978b_OrNS47_tib'imma.txt,Hakan EROL_2005_Kultepe'den nikkassum'la Ilgili Alti Yeni Belge.txt,0.9220382571220398
Hecker_1978b_OrNS47_tib'imma.txt,Larsen 1989.txt,0.9653390049934387
Hecker_1978b_OrNS47_tib'imma.txt,weishofer1996.txt,0.98062664270401
Hecker_1978b_OrNS47_tib'imma.txt,ANADOLUNUN_ONSOZU_KULTEPE_KANIS-libre.txt,0.9167946577072144
Hecker_1978b_OrNS47_tib'imma.txt,Eisser_1939_KoschakerFS_rechtsurkunden.txt,0.9156754612922668
Hecker_1978b_OrNS47_tib'imma.txt,Melchert_covertcompounds.txt,0.9680529236793518
Hecker_1978b_OrNS47_tib'imma.txt,"Kryszat, Guido. 2008. Assur ist Konig. Das mittelassyrische Krönungsritual im Lichte assyrischer Identitätsfindung.txt",0.9133541584014893
Hecker_1978b_OrNS47_tib'imma.txt,rosen1998.txt,0.9825406074523926
Hecker_1978b_OrNS47_tib'imma.txt,nougayrol1960.txt,0.9613410234451294
Hecker_1978b_OrNS47_tib'imma.txt,owen1990.txt,0.9246059060096741
pardee1979-80a.txt,"Lassen, Agnete - Glyptic Encounters Appendicies.txt",0.95896977186203
pardee1979-80a.txt,Yilmaz_2007_AMMY2006.txt,0.9762568473815918
pardee1979-80a.txt,Günbatti_2008_AOF 35-1_An Eponym List - KEL G - from Kültepe.txt,0.9362573027610779
pardee1979-80a.txt,Goetze_1937_JAOS57_Subartu.txt,0.9047383666038513
pardee1979-80a.txt,kuhrt1988.txt,0.9226189851760864
pardee1979-80a.txt,Goetze_1953b_Language29_PN.txt,0.9698837399482727
pardee1979-80a.txt,Kienast_1975_WdO8_Pfandrecht.txt,0.9444527626037598
pardee1979-80a.txt,PRU 3 plates.txt,0.9512060284614563
pardee1979-80a.txt,OzgucN_1994_HroudaFS_seals1a-b.txt,0.9350279569625854
pardee1979-80a.txt,LewyJ_1928_ZA38_Amoriterfrage.txt,0.9358220100402832
pardee1979-80a.txt,"Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).txt",0.9443315267562866
pardee1979-80a.txt,Gunbatti_1997_ArAn3_BigicFS_sargon.txt,0.9404953122138977
pardee1979-80a.txt,sjoberg_eduba.txt,0.9011653661727905
pardee1979-80a.txt,Michel_2010_C9T9_Transport.txt,0.9356122016906738
pardee1979-80a.txt,zimansky1993.txt,0.9411467909812927
pardee1979-80a.txt,vandenhout2002.txt,0.9754639863967896
pardee1979-80a.txt,middle_elamite_period.txt,0.9550954103469849
pardee1979-80a.txt,"Hirsch, H. & H. Hunger eds - Vorträge gehalten auf der 28. Rencontre Assyriologique Internationale in Wien. BAfO 19, 1982(cut).txt",0.9702492952346802
pardee1979-80a.txt,Michel_2008_La Correspondes.txt,0.951661229133606
pardee1979-80a.txt,Melchert_sarnikzel.txt,0.9401888847351074
pardee1979-80a.txt,Bayram_1996_Bel229_slavery.txt,0.9315816760063171
pardee1979-80a.txt,starke1985.txt,0.9361748099327087
pardee1979-80a.txt,zadok1996a000.txt,0.9201251268386841
pardee1979-80a.txt,Deller_1986_JEOL25_kanwarta.txt,0.953847348690033
pardee1979-80a.txt,Renger_2003_Mercanti_trade_market_in_ane.txt,0.97013258934021
pardee1979-80a.txt,Jacobsen_1943_JNES2_Parerga_Sumerologica.txt,0.9364569783210754
pardee1979-80a.txt,richardson2004.txt,0.9402005672454834
pardee1979-80a.txt,LewyJ_1936_RHA3_chronologie.txt,0.9558078646659851
pardee1979-80a.txt,Kienast_1998_DellerFS_tertum.txt,0.9358641505241394
pardee1979-80a.txt,oelsner1989.txt,0.9434373378753662
pardee1979-80a.txt,Michel_2010_JCS62.txt,0.9516236782073975
pardee1979-80a.txt,Tunnawi_Ritual.txt,0.9320886731147766
pardee1979-80a.txt,Bilgic_1990_TTK10_Turkish.txt,0.9495900869369507
pardee1979-80a.txt,"Oates, David - Studies in the Ancient History of Northern Iraq. 2005 (grey).txt",0.9151152968406677
pardee1979-80a.txt,"Manning, et al_2016_Integrated Tree-ring-radiocarbon high-resolution timeframe to resolve earlier 2ndMillBCE Mesopotamian Chronology_PLoS1, 11(7).txt",0.946355402469635
pardee1979-80a.txt,Thureau-Dangin_1911_RA8_date.txt,0.9228174686431885
pardee1979-80a.txt,"Stein, Gil - Produces, Patrons, and Prestige - Craft Specialists and Emergent Elites in Mesopotamia from 5500-3100.txt",0.9313663840293884
pardee1979-80a.txt,"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.txt",0.9634249210357666
pardee1979-80a.txt,Dercksen_2005_JEOL39_Adad_king.txt,0.9628423452377319
pardee1979-80a.txt,Zaccagnini_1983_Mobility.txt,0.9327583312988281
pardee1979-80a.txt,Michel_2007_RlA11_SadumAdal_Labua.txt,0.9727746248245239
pardee1979-80a.txt,"Buccellati, Federiko - Altassyrische Glyptik. Eine Inhaltliche und Methodologische Annaherung. Diss Tubingen 2005.txt",0.9592092037200928
pardee1979-80a.txt,Gelb_1969_Ath47_capp_karkemish.txt,0.9565963745117188
pardee1979-80a.txt,"Kienast, Burkhart - Die altassyrischen Texte des Orientalischen Seminars in Heidelberg und der Sammlung Erlenmeyer (ATHE). UAVA 1, 1960(cut).txt",0.9587913155555725
pardee1979-80a.txt,vandenhout2002d.txt,0.963546633720398
pardee1979-80a.txt,"Michel, C. - 2007_RlA11_Qattunan.txt",0.958350658416748
pardee1979-80a.txt,Veenhof_1982c_KrausFS_manumission.txt,0.9418941736221313
pardee1979-80a.txt,Matous_1982b_KrausFS_imdi-ilum.txt,0.9668424725532532
pardee1979-80a.txt,Michel_1998e_CRRAI34_suites_de_la_mort.txt,0.9687706232070923
pardee1979-80a.txt,Landsberger_1924_ZA35_Volker.txt,0.9399375915527344
pardee1979-80a.txt,Jaques_04_inannaetEbih.txt,0.9431077241897583
pardee1979-80a.txt,Wartke_1995_inDiscoveries_OA_period.txt,0.9570741653442383
pardee1979-80a.txt,politics of mesha routledge.txt,0.9483343362808228
pardee1979-80a.txt,Larsen 1979_Sumer35_earlyAssur.txt,0.9231228828430176
pardee1979-80a.txt,Kantor_62_plaque_from_tainat.txt,0.9290499687194824
pardee1979-80a.txt,Bilgic_1951a_AfO15_ortsnamen.txt,0.9716062545776367
pardee1979-80a.txt,"Anatolica 28, 2002.txt",0.9696191549301147
pardee1979-80a.txt,Streck_2000_ZA90_aktennotiz.txt,0.9290135502815247
pardee1979-80a.txt,pru3pt1000.txt,0.9614747762680054
pardee1979-80a.txt,"Kramer, Samuel N. - Sumerian Literary Tablets and Fragments in the Archaeological Museum of Istanbul - I. TTKY VI 13, 1969(cut).txt",0.9481702446937561
pardee1979-80a.txt,Melchert_mina.txt,0.9158139228820801
pardee1979-80a.txt,Cecen_1995_ArAn1_mutanu.txt,0.943713366985321
pardee1979-80a.txt,pru3pt1001.txt,0.9387656450271606
pardee1979-80a.txt,Eren_1980_ArAn8_kultepe_collection.PDF.txt,0.9083005785942078
pardee1979-80a.txt,zaccagnini1999.txt,0.9067850708961487
pardee1979-80a.txt,DONBAZ_SAMMELMEMORANDUMS AND CONSIDERATIONS.txt,0.9592843055725098
pardee1979-80a.txt,Hakan EROL_2005_Kultepe'den nikkassum'la Ilgili Alti Yeni Belge.txt,0.9250041842460632
pardee1979-80a.txt,Garelli_1962_RA56_religion.txt,0.9323249459266663
pardee1979-80a.txt,Veenhof_1982b_JEOL27_over.txt,0.9726763963699341
pardee1979-80a.txt,Larsen 1982b_BSMS4_caravan.txt,0.9540693759918213
pardee1979-80a.txt,Hrozny_1928_OLZ1928_rev_Clay_BIN4.PDF.txt,0.9365413784980774
pardee1979-80a.txt,Pinches_1881a_PSBA_British_Museum.txt,0.9285757541656494
pardee1979-80a.txt,Uzunalimoglu_1990_AMMY89_Turkish.txt,0.9662275910377502
pardee1979-80a.txt,ANADOLUNUN_ONSOZU_KULTEPE_KANIS-libre.txt,0.9315051436424255
pardee1979-80a.txt,Eisser_1939_KoschakerFS_rechtsurkunden.txt,0.9125421643257141
pardee1979-80a.txt,Erol_2016_Bir Annenin Oğlunu Evlendirme Çabası.txt,0.9491434097290039
pardee1979-80a.txt,"Kryszat, Guido. 2008. Assur ist Konig. Das mittelassyrische Krönungsritual im Lichte assyrischer Identitätsfindung.txt",0.9488404989242554
pardee1979-80a.txt,Karaduman_2008_JNES67_3_installment_debts.txt,0.9532811641693115
pardee1979-80a.txt,singer.txt,0.9580339193344116
pardee1979-80a.txt,owen1990.txt,0.9381857514381409
pardee1979-80a.txt,Donbaz_1984_Kienast Kaufvertragsrecht_review.txt,0.9648003578186035
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Yilmaz_2007_AMMY2006.txt,0.9571157097816467
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",kuhrt1988.txt,0.9590573310852051
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Günbatti, Cahit - Die Beziehungen zwischen assyrischen Kaufleuten und anatolischen Fürsten aus Kültepe. CDOG 8, 2008 125-136.txt",0.9430049657821655
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Goetze_1953b_Language29_PN.txt,0.9746538996696472
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Kienast_1975_WdO8_Pfandrecht.txt,0.947652280330658
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",OzgucN_1994_HroudaFS_seals1a-b.txt,0.9170184135437012
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",LewyJ_1928_ZA38_Amoriterfrage.txt,0.9624447226524353
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Matous_1972_ArOr40_dialekt.txt,0.933783769607544
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Hecker, K., G. Kryszat & L. Matouš - Kappadokische Keilschrifttafeln aus den Sammlungen der Karlsuniversität Prag. ICK 4, 1998(cut).txt",0.9208853244781494
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Gunbatti_1997_ArAn3_BigicFS_sargon.txt,0.971128523349762
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",sjoberg_eduba.txt,0.9609681963920593
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",vandenhout2002.txt,0.975287914276123
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",middle_elamite_period.txt,0.9256772398948669
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Hirsch, H. & H. Hunger eds - Vorträge gehalten auf der 28. Rencontre Assyriologique Internationale in Wien. BAfO 19, 1982(cut).txt",0.949776828289032
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Michel_2008_La Correspondes.txt,0.9000414609909058
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Bayram_1996_Bel229_slavery.txt,0.9489783644676208
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",starke1985.txt,0.9073694944381714
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Sever_1997_ArAn3_BigicFS_amutum.txt,0.9407461881637573
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",zadok1996a000.txt,0.9647637605667114
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Deller_1986_JEOL25_kanwarta.txt,0.966219961643219
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Renger_2003_Mercanti_trade_market_in_ane.txt,0.936773419380188
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Watkins_1986.txt,0.9616564512252808
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",wiseman1958.txt,0.9344544410705566
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",richardson2004.txt,0.965600311756134
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Kienast_1998_DellerFS_tertum.txt,0.9229851961135864
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",oelsner1989.txt,0.9724393486976624
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Michel_2010_JCS62.txt,0.9797306060791016
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Tunnawi_Ritual.txt,0.9721729159355164
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Bilgic_1990_TTK10_Turkish.txt,0.9534894227981567
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Oates, David - Studies in the Ancient History of Northern Iraq. 2005 (grey).txt",0.942955732345581
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Manning, et al_2016_Integrated Tree-ring-radiocarbon high-resolution timeframe to resolve earlier 2ndMillBCE Mesopotamian Chronology_PLoS1, 11(7).txt",0.9051851630210876
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Thureau-Dangin_1911_RA8_date.txt,0.9562016129493713
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.txt",0.9108841419219971
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Dercksen_2005_JEOL39_Adad_king.txt,0.9635443091392517
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Michel_2007_RlA11_SadumAdal_Labua.txt,0.9559093117713928
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Buccellati, Federiko - Altassyrische Glyptik. Eine Inhaltliche und Methodologische Annaherung. Diss Tubingen 2005.txt",0.9510539770126343
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Gelb_1969_Ath47_capp_karkemish.txt,0.940008819103241
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Kienast, Burkhart - Die altassyrischen Texte des Orientalischen Seminars in Heidelberg und der Sammlung Erlenmeyer (ATHE). UAVA 1, 1960(cut).txt",0.9627792835235596
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",vandenhout2002d.txt,0.9369605183601379
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Michel, C. - 2007_RlA11_Qattunan.txt",0.9765142202377319
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",leblanc1999.txt,0.9514595866203308
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Matous_1982b_KrausFS_imdi-ilum.txt,0.9501368403434753
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",pardee1986a.txt,0.9569990634918213
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Michel_1998e_CRRAI34_suites_de_la_mort.txt,0.9359268546104431
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",richards1994.txt,0.9424934387207031
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Landsberger_1924_ZA35_Volker.txt,0.9543302059173584
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Jaques_04_inannaetEbih.txt,0.9238231778144836
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Wartke_1995_inDiscoveries_OA_period.txt,0.93610018491745
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",politics of mesha routledge.txt,0.9041638970375061
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Larsen 1979_Sumer35_earlyAssur.txt,0.9041568636894226
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",long1989.txt,0.9224645495414734
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Bilgic_1951a_AfO15_ortsnamen.txt,0.9203585982322693
"Lassen, Agnete - Glyptic Encounters Appendicies.txt","Anatolica 28, 2002.txt",0.9122217297554016
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Streck_2000_ZA90_aktennotiz.txt,0.973768949508667
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",pru3pt1000.txt,0.9839953780174255
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Melchert_mina.txt,0.9560051560401917
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Matous_1981_DiakonoffFS_siegelentumer.txt,0.9163017272949219
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Cecen_1995_ArAn1_mutanu.txt,0.9680802226066589
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",pru3pt1001.txt,0.9670786261558533
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Eren_1980_ArAn8_kultepe_collection.PDF.txt,0.9581813812255859
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",zaccagnini1999.txt,0.9652878046035767
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",DONBAZ_SAMMELMEMORANDUMS AND CONSIDERATIONS.txt,0.9779872298240662
"Lassen, Agnete - Glyptic Encounters Appendicies.txt",Hakan EROL_2005_Kultepe'den nikkassum'la Ilgili Alti Yeni Belge.txt,0.9564235210418701
